# Extracted from measurement set.
# wavelength[m] = 0.002816569550804141
# Columns      u v Re Im weights
3.080083897197734e+03	-1.396277046016790e+04	1.232539078129753e-02	1.567934232986328e-02	6.479133789062500e+04
5.824091914515133e+04	-3.147641296008983e+04	5.324040048611436e-03	2.548972031244892e-02	6.201876562500000e+04
3.297478127794822e+04	-1.549947320816070e+04	3.547217164868137e-02	-1.507085416749079e-02	6.600565234375000e+04
1.140973174852418e+04	3.708204234662564e+04	-2.952029042041274e-03	2.713713477903661e-03	5.691388671875000e+04
2.411679042024659e+04	9.912565930884939e+03	1.443116780089563e-02	4.475920702041305e-03	5.780894921875000e+04
4.635112419792658e+04	1.922912518317664e+03	2.163742458577752e-02	4.701030436334895e-03	6.437015234375000e+04
2.179286657360839e+04	4.560741725617974e+04	1.030012577825808e-02	2.283037739847122e-02	6.321653320312500e+04
8.252427282648896e+03	5.695151986896530e+03	2.036907478298939e-02	-4.428713392126927e-04	5.561770507812500e+04
-4.665803389225204e+03	1.627670207919629e+04	5.142151646301211e-03	1.402361345454964e-02	6.287602148437500e+04
1.198457848148982e+04	-5.802288600682456e+03	4.306041629934113e-03	-2.558833947729093e-02	6.618892578125000e+04
1.612628874204347e+04	4.293719963168223e+04	2.651613075854665e-02	4.490974499259360e-03	6.004650000000000e+04
2.389031363271407e+03	2.913835191093686e+04	-4.665554966037330e-03	-2.675792548245377e-02	6.227632421875000e+04
-1.097871120671071e+04	8.465287283888505e+03	1.942180584696916e-02	-1.220300141989714e-03	5.821335546875000e+04
2.185209757630685e+04	6.098885812002784e+04	-1.183996095736193e-03	-1.570467259130253e-02	4.721690625000000e+04
1.296079046951158e+04	3.221890433361078e+03	2.932365752658171e-02	1.145956326647269e-02	6.172623632812500e+04
-5.973210247606306e+03	4.935773799640478e+04	1.553077045711664e-02	-1.376247299529481e-02	6.309667382812500e+04
2.188352867651642e+04	4.086072633095077e+04	1.347285912176246e-02	8.295045785186056e-03	6.154101367187500e+04
